sample_id,dataset_id,label_id,label_name,entity_key,start_line_no,end_line_no,total_records,error_cnt,warn_cnt,info_cnt,error_ratio,template_counts_json,keyword_counts_json,top_templates_json,error_examples_json
normal#77d20a81-4eab-47e9-9513-6b2541f48d6e,normal,0,normal,77d20a81-4eab-47e9-9513-6b2541f48d6e,73948,74132,18,0,0,18,0.0,"{""23c6f986"": 2, ""3f0cc10b"": 1, ""428a3b40"": 1, ""4d69fb36"": 1, ""62cadb78"": 1, ""6545bdaf"": 1, ""7bb1bd13"": 1, ""82e2be90"": 1, ""86e61357"": 1, ""8a8d7116"": 1, ""a03daa0f"": 1, ""af8954af"": 1, ""bce59009"": 1, ""c4268e60"": 1, ""c4693083"": 1, ""fbd432b6"": 1, ""fbe941c1"": 1}",{},"[""23c6f986"", ""c4693083"", ""c4268e60"", ""7bb1bd13"", ""fbd432b6"", ""fbe941c1"", ""af8954af"", ""6545bdaf"", ""62cadb78"", ""4d69fb36""]",[]
normal#c5d0638b-ae49-4c46-94bb-aa4329efd363,normal,0,normal,c5d0638b-ae49-4c46-94bb-aa4329efd363,73972,74158,17,0,0,17,0.0,"{""0ff17bea"": 1, ""23c6f986"": 1, ""3f0cc10b"": 1, ""428a3b40"": 1, ""4d69fb36"": 1, ""68545b13"": 1, ""7bb1bd13"": 1, ""86e61357"": 1, ""a03daa0f"": 1, ""a7bef3cb"": 1, ""af8954af"": 1, ""bce59009"": 1, ""c4268e60"": 1, ""c4693083"": 1, ""cb63096d"": 1, ""fbd432b6"": 1, ""fbe941c1"": 1}",{},"[""c4693083"", ""c4268e60"", ""7bb1bd13"", ""fbd432b6"", ""23c6f986"", ""fbe941c1"", ""af8954af"", ""0ff17bea"", ""68545b13"", ""4d69fb36""]",[]
normal#2ab0a1a7-7e89-4e70-a03b-6a2d2cd988f9,normal,0,normal,2ab0a1a7-7e89-4e70-a03b-6a2d2cd988f9,73993,74177,18,0,0,18,0.0,"{""23c6f986"": 2, ""2d90a8e1"": 1, ""3f0cc10b"": 1, ""428a3b40"": 1, ""4d69fb36"": 1, ""70455e05"": 1, ""7bb1bd13"": 1, ""857f4164"": 1, ""86e61357"": 1, ""9d41b6cf"": 1, ""a03daa0f"": 1, ""af8954af"": 1, ""bce59009"": 1, ""c4268e60"": 1, ""c4693083"": 1, ""fbd432b6"": 1, ""fbe941c1"": 1}",{},"[""23c6f986"", ""c4693083"", ""c4268e60"", ""7bb1bd13"", ""fbd432b6"", ""fbe941c1"", ""af8954af"", ""857f4164"", ""70455e05"", ""4d69fb36""]",[]
normal#9ecd60e2-c941-474e-962b-986704b6a40e,normal,0,normal,9ecd60e2-c941-474e-962b-986704b6a40e,74007,74198,18,0,0,18,0.0,"{""23c6f986"": 2, ""3f0cc10b"": 1, ""428a3b40"": 1, ""4d69fb36"": 1, ""6daa098e"": 1, ""7bb1bd13"": 1, ""86e61357"": 1, ""937cb24e"": 1, ""9723b49e"": 1, ""a03daa0f"": 1, ""af8954af"": 1, ""bce59009"": 1, ""c4268e60"": 1, ""c4693083"": 1, ""da539aa3"": 1, ""fbd432b6"": 1, ""fbe941c1"": 1}",{},"[""23c6f986"", ""c4693083"", ""c4268e60"", ""7bb1bd13"", ""fbd432b6"", ""fbe941c1"", ""af8954af"", ""9723b49e"", ""937cb24e"", ""4d69fb36""]",[]
normal#1612147d-f10e-4166-ae23-9a5edecf22b8,normal,0,normal,1612147d-f10e-4166-ae23-9a5edecf22b8,74028,74218,18,0,0,18,0.0,"{""23c6f986"": 3, ""3f0cc10b"": 1, ""428a3b40"": 1, ""4d69fb36"": 1, ""7bb1bd13"": 1, ""7c482ff7"": 1, ""86e61357"": 1, ""a03daa0f"": 1, ""af8954af"": 1, ""c4268e60"": 1, ""c4693083"": 1, ""ca883bd5"": 1, ""cef509b0"": 1, ""cfd9eae8"": 1, ""fbd432b6"": 1, ""fbe941c1"": 1}",{},"[""23c6f986"", ""c4693083"", ""c4268e60"", ""7bb1bd13"", ""fbd432b6"", ""fbe941c1"", ""af8954af"", ""cfd9eae8"", ""ca883bd5"", ""4d69fb36""]",[]
normal#f3aac088-4d82-4578-a5b9-4e8089695629,normal,0,normal,f3aac088-4d82-4578-a5b9-4e8089695629,74052,74238,18,0,0,18,0.0,"{""0ebf77e4"": 1, ""23c6f986"": 2, ""3f0cc10b"": 1, ""3fa80244"": 1, ""41013c8b"": 1, ""428a3b40"": 1, ""4d69fb36"": 1, ""7a2e00b4"": 1, ""7bb1bd13"": 1, ""86e61357"": 1, ""a03daa0f"": 1, ""af8954af"": 1, ""bce59009"": 1, ""c4268e60"": 1, ""c4693083"": 1, ""fbd432b6"": 1, ""fbe941c1"": 1}",{},"[""23c6f986"", ""c4693083"", ""c4268e60"", ""7bb1bd13"", ""af8954af"", ""3fa80244"", ""fbd432b6"", ""fbe941c1"", ""0ebf77e4"", ""4d69fb36""]",[]
normal#3e8cf348-4a84-4f1f-9b5c-4f28c3037f68,normal,0,normal,3e8cf348-4a84-4f1f-9b5c-4f28c3037f68,74065,74261,17,0,0,17,0.0,"{""23c6f986"": 1, ""3f0cc10b"": 1, ""428a3b40"": 1, ""467bd7ac"": 1, ""4d69fb36"": 1, ""74b8e07e"": 1, ""7bb1bd13"": 1, ""85a0bee7"": 1, ""86e61357"": 1, ""a03daa0f"": 1, ""af8954af"": 1, ""bce59009"": 1, ""c4268e60"": 1, ""c4693083"": 1, ""dd6d310a"": 1, ""fbd432b6"": 1, ""fbe941c1"": 1}",{},"[""c4693083"", ""c4268e60"", ""7bb1bd13"", ""fbd432b6"", ""23c6f986"", ""fbe941c1"", ""af8954af"", ""467bd7ac"", ""74b8e07e"", ""4d69fb36""]",[]
normal#f30e4dc3-4d85-4f8a-994f-611815034cbc,normal,0,normal,f30e4dc3-4d85-4f8a-994f-611815034cbc,74095,74280,17,0,0,17,0.0,"{""23c6f986"": 1, ""3f0cc10b"": 1, ""428a3b40"": 1, ""4d69fb36"": 1, ""7bb1bd13"": 1, ""86e61357"": 1, ""a03daa0f"": 1, ""af8954af"": 1, ""b259d4a0"": 1, ""b7a70694"": 1, ""bce59009"": 1, ""c4268e60"": 1, ""c4693083"": 1, ""c6a3cf16"": 1, ""fbd432b6"": 1, ""fbe941c1"": 1, ""fe245dd9"": 1}",{},"[""c4693083"", ""c4268e60"", ""7bb1bd13"", ""fbd432b6"", ""23c6f986"", ""fbe941c1"", ""af8954af"", ""b259d4a0"", ""fe245dd9"", ""4d69fb36""]",[]
normal#5f5e8f3d-81ba-41d3-8f3b-5e429fd89945,normal,0,normal,5f5e8f3d-81ba-41d3-8f3b-5e429fd89945,74110,74301,17,0,0,17,0.0,"{""095852f0"": 1, ""23c6f986"": 2, ""38ca9080"": 1, ""3f0cc10b"": 1, ""428a3b40"": 1, ""4485f746"": 1, ""4d69fb36"": 1, ""7bb1bd13"": 1, ""86e61357"": 1, ""a03daa0f"": 1, ""af8954af"": 1, ""c4268e60"": 1, ""c4693083"": 1, ""e5d7a8df"": 1, ""fbd432b6"": 1, ""fbe941c1"": 1}",{},"[""23c6f986"", ""c4693083"", ""c4268e60"", ""7bb1bd13"", ""fbd432b6"", ""fbe941c1"", ""af8954af"", ""e5d7a8df"", ""4485f746"", ""4d69fb36""]",[]
normal#f31c7b74-fc20-4dc1-93b0-9e95b489d9b0,normal,0,normal,f31c7b74-fc20-4dc1-93b0-9e95b489d9b0,74131,74321,17,0,0,17,0.0,"{""23c6f986"": 1, ""2a2c9489"": 1, ""3f0cc10b"": 1, ""428a3b40"": 1, ""47374a0b"": 1, ""4d69fb36"": 1, ""7bb1bd13"": 1, ""86e61357"": 1, ""95a185d6"": 1, ""a03daa0f"": 1, ""af8954af"": 1, ""bce59009"": 1, ""c4268e60"": 1, ""c4693083"": 1, ""e0d9fac7"": 1, ""fbd432b6"": 1, ""fbe941c1"": 1}",{},"[""c4693083"", ""c4268e60"", ""7bb1bd13"", ""af8954af"", ""95a185d6"", ""47374a0b"", ""23c6f986"", ""fbd432b6"", ""fbe941c1"", ""4d69fb36""]",[]
normal#3da6db43-6f57-4f46-90d4-89f6730b875f,normal,0,normal,3da6db43-6f57-4f46-90d4-89f6730b875f,74156,74339,17,0,0,17,0.0,"{""23c6f986"": 1, ""3eb781a0"": 1, ""3f0cc10b"": 1, ""428a3b40"": 1, ""4d69fb36"": 1, ""574a7fb5"": 1, ""6d4d5f86"": 1, ""7bb1bd13"": 1, ""7d7ac5b3"": 1, ""86e61357"": 1, ""a03daa0f"": 1, ""af8954af"": 1, ""bce59009"": 1, ""c4268e60"": 1, ""c4693083"": 1, ""fbd432b6"": 1, ""fbe941c1"": 1}",{},"[""c4693083"", ""c4268e60"", ""7bb1bd13"", ""fbd432b6"", ""23c6f986"", ""fbe941c1"", ""af8954af"", ""574a7fb5"", ""3eb781a0"", ""4d69fb36""]",[]
normal#267c989c-87bf-4014-aa55-02096af4c3f7,normal,0,normal,267c989c-87bf-4014-aa55-02096af4c3f7,74178,74368,17,0,0,17,0.0,"{""0b04a863"": 1, ""23c6f986"": 1, ""3f0cc10b"": 1, ""428a3b40"": 1, ""4d69fb36"": 1, ""4d852c3a"": 1, ""600a4dfa"": 1, ""7bb1bd13"": 1, ""86e61357"": 1, ""a03daa0f"": 1, ""af8954af"": 1, ""b561fc69"": 1, ""bce59009"": 1, ""c4268e60"": 1, ""c4693083"": 1, ""fbd432b6"": 1, ""fbe941c1"": 1}",{},"[""c4693083"", ""c4268e60"", ""7bb1bd13"", ""af8954af"", ""0b04a863"", ""23c6f986"", ""fbd432b6"", ""fbe941c1"", ""4d852c3a"", ""4d69fb36""]",[]
normal#ea7ab3b6-7eee-4eee-bad2-193ebce813c6,normal,0,normal,ea7ab3b6-7eee-4eee-bad2-193ebce813c6,74199,74381,18,0,0,18,0.0,"{""1ad583b5"": 1, ""23c6f986"": 2, ""3f0cc10b"": 1, ""428a3b40"": 1, ""4d69fb36"": 1, ""58e02aee"": 1, ""7bb1bd13"": 1, ""832c0566"": 1, ""86e61357"": 1, ""956b10c9"": 1, ""a03daa0f"": 1, ""af8954af"": 1, ""bce59009"": 1, ""c4268e60"": 1, ""c4693083"": 1, ""fbd432b6"": 1, ""fbe941c1"": 1}",{},"[""23c6f986"", ""c4693083"", ""c4268e60"", ""7bb1bd13"", ""fbd432b6"", ""fbe941c1"", ""af8954af"", ""58e02aee"", ""832c0566"", ""4d69fb36""]",[]
normal#7fa3c3da-d61c-4e2b-93ae-4d530bf2a5fd,normal,0,normal,7fa3c3da-d61c-4e2b-93ae-4d530bf2a5fd,74217,74401,18,0,0,18,0.0,"{""23c6f986"": 2, ""25531a26"": 1, ""3f0cc10b"": 1, ""428a3b40"": 1, ""459476b0"": 1, ""4d69fb36"": 1, ""7bb1bd13"": 1, ""86e61357"": 1, ""89661d7a"": 1, ""a03daa0f"": 1, ""af8954af"": 1, ""bce59009"": 1, ""c4268e60"": 1, ""c4693083"": 1, ""f39d7b6e"": 1, ""fbd432b6"": 1, ""fbe941c1"": 1}",{},"[""23c6f986"", ""c4693083"", ""c4268e60"", ""7bb1bd13"", ""fbd432b6"", ""fbe941c1"", ""af8954af"", ""89661d7a"", ""f39d7b6e"", ""4d69fb36""]",[]
normal#5e6e2f21-3d66-4d20-bbe2-95180ef7f0db,normal,0,normal,5e6e2f21-3d66-4d20-bbe2-95180ef7f0db,74239,74421,18,0,0,18,0.0,"{""0e47f4f5"": 1, ""17755d7b"": 1, ""23c6f986"": 2, ""3f0cc10b"": 1, ""428a3b40"": 1, ""4465143f"": 1, ""4d69fb36"": 1, ""7bb1bd13"": 1, ""86e61357"": 1, ""9a173025"": 1, ""a03daa0f"": 1, ""af8954af"": 1, ""bce59009"": 1, ""c4268e60"": 1, ""c4693083"": 1, ""fbd432b6"": 1, ""fbe941c1"": 1}",{},"[""23c6f986"", ""c4693083"", ""c4268e60"", ""7bb1bd13"", ""fbd432b6"", ""fbe941c1"", ""af8954af"", ""9a173025"", ""0e47f4f5"", ""4d69fb36""]",[]
normal#a0114ad5-0e5d-459b-887b-30fbc5260c7d,normal,0,normal,a0114ad5-0e5d-459b-887b-30fbc5260c7d,74259,74439,16,0,0,16,0.0,"{""236d3a9c"": 1, ""23c6f986"": 1, ""3f0cc10b"": 1, ""428a3b40"": 1, ""4d69fb36"": 1, ""6191e946"": 1, ""764b2db6"": 1, ""7bb1bd13"": 1, ""86e61357"": 1, ""a03daa0f"": 1, ""af8954af"": 1, ""b3959523"": 1, ""c4268e60"": 1, ""c4693083"": 1, ""fbd432b6"": 1, ""fbe941c1"": 1}",{},"[""c4693083"", ""c4268e60"", ""7bb1bd13"", ""23c6f986"", ""fbd432b6"", ""af8954af"", ""b3959523"", ""fbe941c1"", ""6191e946"", ""4d69fb36""]",[]
normal#ad4de997-5ef6-40f7-a964-acb0ee703483,normal,0,normal,ad4de997-5ef6-40f7-a964-acb0ee703483,74281,74464,17,0,0,17,0.0,"{""23c6f986"": 2, ""3f0cc10b"": 1, ""428a3b40"": 1, ""4d69fb36"": 1, ""59b708f8"": 1, ""7bb1bd13"": 1, ""86e61357"": 1, ""a03daa0f"": 1, ""a8bf62d3"": 1, ""af8954af"": 1, ""c4268e60"": 1, ""c4693083"": 1, ""d704fcc1"": 1, ""deafbeda"": 1, ""fbd432b6"": 1, ""fbe941c1"": 1}",{},"[""23c6f986"", ""c4693083"", ""c4268e60"", ""7bb1bd13"", ""fbd432b6"", ""fbe941c1"", ""af8954af"", ""d704fcc1"", ""59b708f8"", ""4d69fb36""]",[]
normal#bf1efb5d-be35-4318-8f14-476f2b3ebc1b,normal,0,normal,bf1efb5d-be35-4318-8f14-476f2b3ebc1b,74298,74484,16,0,0,16,0.0,"{""3f0cc10b"": 1, ""428a3b40"": 1, ""4d69fb36"": 1, ""5fb4e819"": 1, ""771b2e43"": 1, ""7bb1bd13"": 1, ""822c1625"": 1, ""86e61357"": 1, ""a03daa0f"": 1, ""af8954af"": 1, ""bce59009"": 1, ""c4268e60"": 1, ""c4693083"": 1, ""cfefb3dc"": 1, ""fbd432b6"": 1, ""fbe941c1"": 1}",{},"[""c4693083"", ""c4268e60"", ""7bb1bd13"", ""af8954af"", ""771b2e43"", ""cfefb3dc"", ""fbd432b6"", ""fbe941c1"", ""4d69fb36"", ""86e61357""]",[]
normal#1f4078ff-c9a1-44db-9a63-e2a36097c3ac,normal,0,normal,1f4078ff-c9a1-44db-9a63-e2a36097c3ac,74320,74496,17,0,0,17,0.0,"{""0d9790d7"": 1, ""23c6f986"": 1, ""3f0cc10b"": 1, ""428a3b40"": 1, ""4d69fb36"": 1, ""73e82a35"": 1, ""7bb1bd13"": 1, ""86e61357"": 1, ""a03daa0f"": 1, ""af8954af"": 1, ""bce59009"": 1, ""bd15194a"": 1, ""c4268e60"": 1, ""c4693083"": 1, ""ebf667ae"": 1, ""fbd432b6"": 1, ""fbe941c1"": 1}",{},"[""c4693083"", ""c4268e60"", ""7bb1bd13"", ""af8954af"", ""0d9790d7"", ""23c6f986"", ""fbd432b6"", ""fbe941c1"", ""ebf667ae"", ""4d69fb36""]",[]
normal#a129aaab-b315-41a6-b5d3-2ff7484dad88,normal,0,normal,a129aaab-b315-41a6-b5d3-2ff7484dad88,74340,74516,17,0,0,17,0.0,"{""23c6f986"": 2, ""3f0cc10b"": 1, ""428a3b40"": 1, ""4d69fb36"": 1, ""7bb1bd13"": 1, ""86e61357"": 1, ""a03daa0f"": 1, ""aea2e97d"": 1, ""af8954af"": 1, ""bfb0ba4e"": 1, ""c4268e60"": 1, ""c4693083"": 1, ""cf54addf"": 1, ""f407d963"": 1, ""fbd432b6"": 1, ""fbe941c1"": 1}",{},"[""23c6f986"", ""c4693083"", ""c4268e60"", ""7bb1bd13"", ""fbd432b6"", ""fbe941c1"", ""af8954af"", ""aea2e97d"", ""f407d963"", ""4d69fb36""]",[]
normal#8ac87d89-862f-42be-aa9e-10ddcaf2d1ad,normal,0,normal,8ac87d89-862f-42be-aa9e-10ddcaf2d1ad,74366,74532,16,0,0,16,0.0,"{""23c6f986"": 1, ""24875eb9"": 1, ""3f0cc10b"": 1, ""428a3b40"": 1, ""4d69fb36"": 1, ""7bb1bd13"": 1, ""7d91a3d2"": 1, ""86e61357"": 1, ""8d78e01b"": 1, ""a03daa0f"": 1, ""af8954af"": 1, ""b29a7d10"": 1, ""c4268e60"": 1, ""c4693083"": 1, ""fbd432b6"": 1, ""fbe941c1"": 1}",{},"[""c4693083"", ""c4268e60"", ""7bb1bd13"", ""af8954af"", ""b29a7d10"", ""23c6f986"", ""fbd432b6"", ""7d91a3d2"", ""fbe941c1"", ""4d69fb36""]",[]
normal#edcb6a70-5568-4a4b-be79-9f1c46042572,normal,0,normal,edcb6a70-5568-4a4b-be79-9f1c46042572,74380,74567,18,0,0,18,0.0,"{""0284b678"": 1, ""23c6f986"": 1, ""30a01980"": 1, ""345ecb8d"": 1, ""3f0cc10b"": 1, ""428a3b40"": 1, ""4d69fb36"": 1, ""7bb1bd13"": 1, ""86e61357"": 1, ""9c96a623"": 1, ""a03daa0f"": 1, ""af8954af"": 1, ""bce59009"": 1, ""c4268e60"": 1, ""c4693083"": 1, ""dd4aa6f5"": 1, ""fbd432b6"": 1, ""fbe941c1"": 1}",{},"[""c4693083"", ""c4268e60"", ""7bb1bd13"", ""fbd432b6"", ""23c6f986"", ""fbe941c1"", ""af8954af"", ""9c96a623"", ""dd4aa6f5"", ""4d69fb36""]",[]
normal#1289d7d6-5847-4565-94b9-d28f2922a27f,normal,0,normal,1289d7d6-5847-4565-94b9-d28f2922a27f,74400,74588,18,0,0,18,0.0,"{""23c6f986"": 2, ""3f0cc10b"": 1, ""428a3b40"": 1, ""4d69fb36"": 1, ""52bd899e"": 1, ""7bb1bd13"": 1, ""7bb69741"": 1, ""86e61357"": 1, ""8d78e01b"": 1, ""8e3c1eda"": 1, ""a03daa0f"": 1, ""af8954af"": 1, ""bce59009"": 1, ""c4268e60"": 1, ""c4693083"": 1, ""fbd432b6"": 1, ""fbe941c1"": 1}",{},"[""23c6f986"", ""c4693083"", ""c4268e60"", ""7bb1bd13"", ""fbd432b6"", ""fbe941c1"", ""af8954af"", ""52bd899e"", ""7bb69741"", ""4d69fb36""]",[]
normal#388650f6-34ac-41e2-8d8e-680c4ffe0b76,normal,0,normal,388650f6-34ac-41e2-8d8e-680c4ffe0b76,74420,74610,18,0,0,18,0.0,"{""23c6f986"": 2, ""3f0cc10b"": 1, ""428a3b40"": 1, ""4d69fb36"": 1, ""65e9e158"": 1, ""7bb1bd13"": 1, ""86e61357"": 1, ""a03daa0f"": 1, ""ae87cd09"": 1, ""af8954af"": 1, ""bce59009"": 1, ""c4268e60"": 1, ""c4693083"": 1, ""e97fb2fd"": 1, ""fb8602d5"": 1, ""fbd432b6"": 1, ""fbe941c1"": 1}",{},"[""23c6f986"", ""c4693083"", ""c4268e60"", ""7bb1bd13"", ""fbd432b6"", ""fbe941c1"", ""af8954af"", ""e97fb2fd"", ""65e9e158"", ""4d69fb36""]",[]
normal#c46fa787-8c22-4168-ad42-4de185a3e583,normal,0,normal,c46fa787-8c22-4168-ad42-4de185a3e583,74441,74628,17,0,0,17,0.0,"{""0726db17"": 1, ""23c6f986"": 1, ""3f0cc10b"": 1, ""428a3b40"": 1, ""4d69fb36"": 1, ""503f3f23"": 1, ""6f48d831"": 1, ""7bb1bd13"": 1, ""86e61357"": 1, ""a03daa0f"": 1, ""af8954af"": 1, ""bce59009"": 1, ""bd276cc4"": 1, ""c4268e60"": 1, ""c4693083"": 1, ""fbd432b6"": 1, ""fbe941c1"": 1}",{},"[""c4693083"", ""c4268e60"", ""7bb1bd13"", ""fbd432b6"", ""23c6f986"", ""fbe941c1"", ""af8954af"", ""6f48d831"", ""503f3f23"", ""4d69fb36""]",[]
normal#6c3f1c6e-66be-47f9-92f4-d03fbabfb8a3,normal,0,normal,6c3f1c6e-66be-47f9-92f4-d03fbabfb8a3,74462,74650,16,0,0,16,0.0,"{""23c6f986"": 1, ""3f0cc10b"": 1, ""428a3b40"": 1, ""4d69fb36"": 1, ""6c81cf1f"": 1, ""79ced326"": 1, ""7bb1bd13"": 1, ""86e61357"": 1, ""8adaa2d4"": 1, ""956b10c9"": 1, ""a03daa0f"": 1, ""af8954af"": 1, ""c4268e60"": 1, ""c4693083"": 1, ""fbd432b6"": 1, ""fbe941c1"": 1}",{},"[""c4693083"", ""c4268e60"", ""7bb1bd13"", ""fbd432b6"", ""23c6f986"", ""fbe941c1"", ""af8954af"", ""79ced326"", ""6c81cf1f"", ""4d69fb36""]",[]
normal#313cbe49-f21e-4719-bd68-4b5f86ce25a8,normal,0,normal,313cbe49-f21e-4719-bd68-4b5f86ce25a8,74481,74670,18,0,0,18,0.0,"{""0280dd97"": 1, ""1d4b835a"": 1, ""23c6f986"": 2, ""3a071c3b"": 1, ""3f0cc10b"": 1, ""428a3b40"": 1, ""4d69fb36"": 1, ""7bb1bd13"": 1, ""86e61357"": 1, ""a03daa0f"": 1, ""af8954af"": 1, ""bce59009"": 1, ""bdf09c03"": 1, ""c4268e60"": 1, ""c4693083"": 1, ""fbd432b6"": 1, ""fbe941c1"": 1}",{},"[""23c6f986"", ""c4693083"", ""c4268e60"", ""7bb1bd13"", ""fbd432b6"", ""fbe941c1"", ""af8954af"", ""1d4b835a"", ""3a071c3b"", ""4d69fb36""]",[]
normal#ea3564d2-0e73-4ef3-8c02-39a03b7d61a1,normal,0,normal,ea3564d2-0e73-4ef3-8c02-39a03b7d61a1,74498,74691,18,0,0,18,0.0,"{""23c6f986"": 2, ""3f0cc10b"": 1, ""428a3b40"": 1, ""4d69fb36"": 1, ""641efc2d"": 1, ""7440fcda"": 1, ""7bb1bd13"": 1, ""86e61357"": 1, ""a03daa0f"": 1, ""af8954af"": 1, ""b2598e9c"": 1, ""bce59009"": 1, ""c4268e60"": 1, ""c4693083"": 1, ""f098db97"": 1, ""fbd432b6"": 1, ""fbe941c1"": 1}",{},"[""23c6f986"", ""c4693083"", ""c4268e60"", ""7bb1bd13"", ""fbd432b6"", ""fbe941c1"", ""af8954af"", ""7440fcda"", ""641efc2d"", ""4d69fb36""]",[]
normal#936d595e-0da4-463d-bfde-1483f70cc2e9,normal,0,normal,936d595e-0da4-463d-bfde-1483f70cc2e9,74517,74710,19,0,0,19,0.0,"{""0d8d1bc9"": 1, ""23c6f986"": 3, ""3f0cc10b"": 1, ""3fc27c2e"": 1, ""428a3b40"": 1, ""4d69fb36"": 1, ""7b89123a"": 1, ""7bb1bd13"": 1, ""86e61357"": 1, ""9d89d127"": 1, ""a03daa0f"": 1, ""af8954af"": 1, ""bce59009"": 1, ""c4268e60"": 1, ""c4693083"": 1, ""fbd432b6"": 1, ""fbe941c1"": 1}",{},"[""23c6f986"", ""c4693083"", ""c4268e60"", ""7bb1bd13"", ""fbd432b6"", ""fbe941c1"", ""af8954af"", ""9d89d127"", ""3fc27c2e"", ""4d69fb36""]",[]
normal#b7c6e9d7-02d7-492f-b2ce-4eb2eff92836,normal,0,normal,b7c6e9d7-02d7-492f-b2ce-4eb2eff92836,74544,74732,19,0,0,19,0.0,"{""23c6f986"": 3, ""3514a4e8"": 1, ""3f0cc10b"": 1, ""428a3b40"": 1, ""4d69fb36"": 1, ""7bb1bd13"": 1, ""853fedd5"": 1, ""86e61357"": 1, ""96980278"": 1, ""a03daa0f"": 1, ""af8954af"": 1, ""bce59009"": 1, ""bd10c82b"": 1, ""c4268e60"": 1, ""c4693083"": 1, ""fbd432b6"": 1, ""fbe941c1"": 1}",{},"[""23c6f986"", ""c4693083"", ""c4268e60"", ""7bb1bd13"", ""fbd432b6"", ""fbe941c1"", ""af8954af"", ""3514a4e8"", ""bd10c82b"", ""4d69fb36""]",[]
normal#a7b8d367-b53f-4760-b332-ff021d01b538,normal,0,normal,a7b8d367-b53f-4760-b332-ff021d01b538,74568,74751,17,0,0,17,0.0,"{""23c6f986"": 1, ""3f0cc10b"": 1, ""428a3b40"": 1, ""4d69fb36"": 1, ""6bb560d1"": 1, ""6f0d209b"": 1, ""7bb1bd13"": 1, ""846096ae"": 1, ""86e61357"": 1, ""a03daa0f"": 1, ""a67be725"": 1, ""af8954af"": 1, ""bce59009"": 1, ""c4268e60"": 1, ""c4693083"": 1, ""fbd432b6"": 1, ""fbe941c1"": 1}",{},"[""c4693083"", ""c4268e60"", ""7bb1bd13"", ""af8954af"", ""a67be725"", ""23c6f986"", ""fbd432b6"", ""fbe941c1"", ""6bb560d1"", ""4d69fb36""]",[]
normal#347a212f-db81-49a7-af50-876c6cd1e68d,normal,0,normal,347a212f-db81-49a7-af50-876c6cd1e68d,74590,74772,17,0,0,17,0.0,"{""23c6f986"": 1, ""268ee4b3"": 1, ""3f0cc10b"": 1, ""428a3b40"": 1, ""4d69fb36"": 1, ""5fa47673"": 1, ""7bb1bd13"": 1, ""86e61357"": 1, ""a03daa0f"": 1, ""a6719639"": 1, ""af8954af"": 1, ""b0d734d3"": 1, ""bce59009"": 1, ""c4268e60"": 1, ""c4693083"": 1, ""fbd432b6"": 1, ""fbe941c1"": 1}",{},"[""c4693083"", ""c4268e60"", ""7bb1bd13"", ""fbd432b6"", ""23c6f986"", ""fbe941c1"", ""af8954af"", ""a6719639"", ""b0d734d3"", ""4d69fb36""]",[]
normal#b4095819-d468-4891-b73d-224ac0004b5d,normal,0,normal,b4095819-d468-4891-b73d-224ac0004b5d,74611,74793,18,0,0,18,0.0,"{""23c6f986"": 2, ""31a8fc3c"": 1, ""3f0cc10b"": 1, ""428a3b40"": 1, ""4d69fb36"": 1, ""7bb1bd13"": 1, ""86e61357"": 1, ""a03daa0f"": 1, ""af8954af"": 1, ""bce59009"": 1, ""c4268e60"": 1, ""c4693083"": 1, ""dacd40d1"": 1, ""deef57aa"": 1, ""e7fb6658"": 1, ""fbd432b6"": 1, ""fbe941c1"": 1}",{},"[""23c6f986"", ""c4693083"", ""c4268e60"", ""7bb1bd13"", ""fbd432b6"", ""fbe941c1"", ""af8954af"", ""deef57aa"", ""dacd40d1"", ""4d69fb36""]",[]
normal#f6af209a-ffb1-48c2-8378-19c010c232b2,normal,0,normal,f6af209a-ffb1-48c2-8378-19c010c232b2,74630,74811,16,0,0,16,0.0,"{""23c6f986"": 1, ""3f0cc10b"": 1, ""428a3b40"": 1, ""4d69fb36"": 1, ""7bb1bd13"": 1, ""86e61357"": 1, ""8bc104f5"": 1, ""a03daa0f"": 1, ""af8954af"": 1, ""b561fc69"": 1, ""bb4cfb03"": 1, ""c4268e60"": 1, ""c4693083"": 1, ""fbd432b6"": 1, ""fbe941c1"": 1, ""fde42629"": 1}",{},"[""c4693083"", ""c4268e60"", ""7bb1bd13"", ""fbd432b6"", ""23c6f986"", ""fbe941c1"", ""af8954af"", ""bb4cfb03"", ""8bc104f5"", ""4d69fb36""]",[]
normal#244d1b2d-0e5f-4687-be83-f1df1ae1cb4a,normal,0,normal,244d1b2d-0e5f-4687-be83-f1df1ae1cb4a,74651,74833,17,0,0,17,0.0,"{""23c6f986"": 1, ""3f0cc10b"": 1, ""428a3b40"": 1, ""4d69fb36"": 1, ""5e540db6"": 1, ""66f1c5d7"": 1, ""7bb1bd13"": 1, ""86e61357"": 1, ""a03daa0f"": 1, ""af8954af"": 1, ""bce59009"": 1, ""c4268e60"": 1, ""c4693083"": 1, ""dae502a8"": 1, ""fbc871bd"": 1, ""fbd432b6"": 1, ""fbe941c1"": 1}",{},"[""c4693083"", ""c4268e60"", ""7bb1bd13"", ""af8954af"", ""fbc871bd"", ""23c6f986"", ""fbd432b6"", ""fbe941c1"", ""66f1c5d7"", ""4d69fb36""]",[]
